"","sample1","sample2","Heterogeneous.Selection","Homogeneous.Selection","Dispersal.Limitation","Homogenizing.Dispersal","Drift.and.Others"
"8893","CXD_0807_FDSW210423167-1r","XM14_FDME220007448-1r",0,0.338855156401535,0,0,0.661144843598465
"8894","CXD_1001_FDSW210423173-1r","XM14_FDME220007448-1r",0,0.336472698258026,0,0,0.663527301741974
"8895","CXD_1003_FDSW210423175-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8896","CXD_1004_FDSW210423176-1r","XM14_FDME220007448-1r",0,0.337744046767626,0,0,0.662255953232374
"8897","CXD_1007_FDSW210423179-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8898","CXD_1009_FDSW210423181-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8899","CXD_1015_FDSW210423187-1r","XM14_FDME220007448-1r",0,0,0,0.00772663430886929,0.992273365691131
"8900","CXD_1201_FDSW210423188-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8901","CXD_1202_FDSW210423189-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8902","CXD_1203_FDSW210423190-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8903","CXD_1213_FDSW210423200-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8904","CXD_1214_FDSW210423201-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8905","CXD_1215_FDSW210423202-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8906","CXD_0204_FDSW210423206-1r","XM14_FDME220007448-1r",0.400340429607271,0.335325897639379,0,0,0.26433367275335
"8907","CXD_0209_FDSW210423211-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8908","CXD_0210_FDSW210423212-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8909","CXD_0213_FDSW210423215-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8910","CXD_0214_FDSW210423216-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8911","CXD_0215_FDSW210423217-1r","XM14_FDME220007448-1r",0,0.344590209638176,0,0,0.655409790361824
"8912","CXD_1401_FDSW210423218-1r","XM14_FDME220007448-1r",0,0.362214507890401,0,0,0.637785492109599
"8913","CXD_1402_FDSW210423219-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8914","CXD_1408_FDSW210423225-1r","XM14_FDME220007448-1r",0,0.347177954882365,0,0,0.652822045117635
"8915","CXD_1412_FDSW210423229-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8916","CXD_1414_FDSW210423231-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8917","CXD_1415_FDSW210423232-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8918","CXD_1604_FDSW210423236-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8919","CXD_1609_FDSW210423241-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8920","CXD_1610_FDSW210423242-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8921","CXD_1611_FDSW210423243-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8922","CXD_1612_FDSW210423244-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8923","CXD_1613_FDSW210423245-1r","XM14_FDME220007448-1r",0,0,0,0,1
"8924","A1-20-normal","XM14_FDME220007448-1r",0,0.325316829252697,0,0,0.674683170747303
"8925","A3-20-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8926","A5-20-normal","XM14_FDME220007448-1r",0.482720317023201,0,0,0,0.517279682976799
"8927","B1-20-normal","XM14_FDME220007448-1r",0.407766068605924,0,0,0,0.592233931394076
"8928","B3-20-normal","XM14_FDME220007448-1r",0.458499507379849,0,0,0,0.541500492620151
"8929","B5-20-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8930","C1-20-normal","XM14_FDME220007448-1r",0.38233929109787,0,0,0,0.61766070890213
"8931","C3-20-normal","XM14_FDME220007448-1r",0.453723973307059,0,0,0,0.546276026692941
"8932","C5-20-normal","XM14_FDME220007448-1r",0.460335156497369,0,0,0,0.539664843502631
"8933","A1-40-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8934","A3-40-normal","XM14_FDME220007448-1r",0.453241257241065,0.336594848963806,0,0,0.210163893795128
"8935","A5-40-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8936","B1-40-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8937","B3-40-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8938","B5-40-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8939","C1-40-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8940","C3-40-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8941","C5-40-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8942","A1-60-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8943","A3-60-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8944","A5-60-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8945","B1-60-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8946","B3-60-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8947","B5-60-normal","XM14_FDME220007448-1r",0.451030482376547,0,0,0,0.548969517623453
"8948","C1-60-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8949","C3-60-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8950","C5-60-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8951","A1-80-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8952","A3-80-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8953","A5-80-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8954","B1-80-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8955","B3-80-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8956","B5-80-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8957","C1-80-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8958","C3-80-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8959","C5-80-normal","XM14_FDME220007448-1r",0,0.339249953767882,0,0,0.660750046232118
"8960","A1-100-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8961","A3-100-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8962","A5-100-normal","XM14_FDME220007448-1r",0.38452343715785,0,0,0,0.61547656284215
"8963","B1-100-normal","XM14_FDME220007448-1r",0.418750913686269,0.341827864309057,0,0,0.239421222004674
"8964","B3-100-normal","XM14_FDME220007448-1r",0.447390468325756,0.338736100606434,0,0,0.21387343106781
"8965","B5-100-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8966","C1-100-normal","XM14_FDME220007448-1r",0.451970438014525,0.339721260127289,0,0,0.208308301858185
"8967","C3-100-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8968","C5-100-normal","XM14_FDME220007448-1r",0,0,0,0,1
"8969","YC1_FDME220007405-1r","XM15_FDME220007449-1r",0,0.357459203623541,0,0,0.642540796376459
"8970","YC3_FDME220007407-1r","XM15_FDME220007449-1r",0,0.35237342770278,0,0,0.64762657229722
"8971","YC5_FDME220007409-1r","XM15_FDME220007449-1r",0,0.356607919244632,0,0,0.643392080755368
"8972","YC7_FDME220007411-1a","XM15_FDME220007449-1r",0,0.349646988074942,0,0,0.650353011925058
"8973","YC9_FDME220007413-1r","XM15_FDME220007449-1r",0,0.373822812748642,0,0,0.626177187251358
"8974","YC11_FDME220007415-1r","XM15_FDME220007449-1r",0,0.312933949483618,0,0,0.687066050516382
"8975","YC13_FDME220007417-1r","XM15_FDME220007449-1r",0,0.359587944573077,0,0,0.640412055426923
"8976","YC15_FDME220007419-1r","XM15_FDME220007449-1r",0,0.355281720562504,0,0,0.644718279437496
"8977","ZH1_FDSW220008784-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8978","ZH3_FDSW220008786-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8979","ZH5_FDSW220008788-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8980","ZH7_FDSW220008790-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8981","ZH9_FDSW220008792-2r","XM15_FDME220007449-1r",0,0,0,0,1
"8982","ZH11_FDSW220008794-2r","XM15_FDME220007449-1r",0,0,0,0,1
"8983","ZH13_FDSW220008796-2r","XM15_FDME220007449-1r",0,0,0,0,1
"8984","ZH15_FDSW220008798-2r","XM15_FDME220007449-1r",0,0,0,0,1
"8985","C1_FDSW202534412-1r","XM15_FDME220007449-1r",0,0,0,0.0908904421683205,0.909109557831679
"8986","E5_FDSW202534388-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8987","E10_FDSW202534389-1r","XM15_FDME220007449-1r",0,0,0,0.0898997369047405,0.910100263095259
"8988","E20_FDSW202534390-1r","XM15_FDME220007449-1r",0,0,0,0.0675693442029769,0.932430655797023
"8989","E50_FDSW202534391-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8990","E100_FDSW202534392-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8991","E150_FDSW202534393-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8992","N5_FDSW202534406-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8993","N10_FDSW202534407-1r","XM15_FDME220007449-1r",0,0,0,0.0681158004343174,0.931884199565683
"8994","N20_FDSW202534408-1r","XM15_FDME220007449-1r",0,0,0,0.054871654024944,0.945128345975056
"8995","N50_FDSW202534409-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8996","N100_FDSW202534410-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8997","N150_FDSW202534411-1r","XM15_FDME220007449-1r",0,0,0,0,1
"8998","S5_FDSW202534394-1r","XM15_FDME220007449-1r",0,0,0,0.0846561653202605,0.915343834679739
"8999","S10_FDSW202534395-1r","XM15_FDME220007449-1r",0,0,0,0.0712683559347983,0.928731644065202
"9000","S20_FDSW202534396-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9001","S50_FDSW202534397-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9002","S100_FDSW202534398-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9003","S150_FDSW202534399-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9004","W5_FDSW202534400-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9005","W10_FDSW202534401-1r","XM15_FDME220007449-1r",0,0,0,0.0904072312141316,0.909592768785868
"9006","W20_FDSW202534402-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9007","W50_FDSW202534403-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9008","W100_FDSW202534404-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9009","W150_FDSW202534405-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9010","CXD_0801_FDSW210423161-1r","XM15_FDME220007449-1r",0,0.345862981295384,0,0,0.654137018704616
"9011","CXD_0802_FDSW210423162-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9012","CXD_0803_FDSW210423163-1r","XM15_FDME220007449-1r",0,0.327813987050254,0,0,0.672186012949746
"9013","CXD_0804_FDSW210423164-1r","XM15_FDME220007449-1r",0,0.344150618686314,0,0,0.655849381313686
"9014","CXD_0805_FDSW210423165-1r","XM15_FDME220007449-1r",0,0.346938880753568,0,0,0.653061119246432
"9015","CXD_0807_FDSW210423167-1r","XM15_FDME220007449-1r",0,0.341894966937868,0,0,0.658105033062132
"9016","CXD_1001_FDSW210423173-1r","XM15_FDME220007449-1r",0,0.33951250879436,0,0,0.660487491205641
"9017","CXD_1003_FDSW210423175-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9018","CXD_1004_FDSW210423176-1r","XM15_FDME220007449-1r",0,0.340783857303959,0,0,0.659216142696041
"9019","CXD_1007_FDSW210423179-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9020","CXD_1009_FDSW210423181-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9021","CXD_1015_FDSW210423187-1r","XM15_FDME220007449-1r",0,0,0,0.00772663430886929,0.992273365691131
"9022","CXD_1201_FDSW210423188-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9023","CXD_1202_FDSW210423189-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9024","CXD_1203_FDSW210423190-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9025","CXD_1213_FDSW210423200-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9026","CXD_1214_FDSW210423201-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9027","CXD_1215_FDSW210423202-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9028","CXD_0204_FDSW210423206-1r","XM15_FDME220007449-1r",0,0.338365708175713,0,0,0.661634291824287
"9029","CXD_0209_FDSW210423211-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9030","CXD_0210_FDSW210423212-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9031","CXD_0213_FDSW210423215-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9032","CXD_0214_FDSW210423216-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9033","CXD_0215_FDSW210423217-1r","XM15_FDME220007449-1r",0,0.347630020174509,0,0,0.652369979825491
"9034","CXD_1401_FDSW210423218-1r","XM15_FDME220007449-1r",0,0.365254318426735,0,0,0.634745681573265
"9035","CXD_1402_FDSW210423219-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9036","CXD_1408_FDSW210423225-1r","XM15_FDME220007449-1r",0,0.350217765418699,0,0,0.649782234581301
"9037","CXD_1412_FDSW210423229-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9038","CXD_1414_FDSW210423231-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9039","CXD_1415_FDSW210423232-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9040","CXD_1604_FDSW210423236-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9041","CXD_1609_FDSW210423241-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9042","CXD_1610_FDSW210423242-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9043","CXD_1611_FDSW210423243-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9044","CXD_1612_FDSW210423244-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9045","CXD_1613_FDSW210423245-1r","XM15_FDME220007449-1r",0,0,0,0,1
"9046","A1-20-normal","XM15_FDME220007449-1r",0,0.32835663978903,0,0,0.67164336021097
"9047","A3-20-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9048","A5-20-normal","XM15_FDME220007449-1r",0.479680506486867,0,0,0,0.520319493513133
"9049","B1-20-normal","XM15_FDME220007449-1r",0.40472625806959,0,0,0,0.59527374193041
"9050","B3-20-normal","XM15_FDME220007449-1r",0.455459696843516,0,0,0,0.544540303156484
"9051","B5-20-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9052","C1-20-normal","XM15_FDME220007449-1r",0.379299480561537,0,0,0,0.620700519438463
"9053","C3-20-normal","XM15_FDME220007449-1r",0.450684162770726,0,0,0,0.549315837229274
"9054","C5-20-normal","XM15_FDME220007449-1r",0.457295345961036,0,0,0,0.542704654038964
"9055","A1-40-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9056","A3-40-normal","XM15_FDME220007449-1r",0.450201446704732,0.33963465950014,0,0,0.210163893795128
"9057","A5-40-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9058","B1-40-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9059","B3-40-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9060","B5-40-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9061","C1-40-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9062","C3-40-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9063","C5-40-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9064","A1-60-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9065","A3-60-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9066","A5-60-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9067","B1-60-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9068","B3-60-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9069","B5-60-normal","XM15_FDME220007449-1r",0.447990671840213,0,0,0,0.552009328159787
"9070","C1-60-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9071","C3-60-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9072","C5-60-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9073","A1-80-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9074","A3-80-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9075","A5-80-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9076","B1-80-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9077","B3-80-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9078","B5-80-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9079","C1-80-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9080","C3-80-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9081","C5-80-normal","XM15_FDME220007449-1r",0,0.342289764304216,0,0,0.657710235695784
"9082","A1-100-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9083","A3-100-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9084","A5-100-normal","XM15_FDME220007449-1r",0.381483626621517,0,0,0,0.618516373378483
"9085","B1-100-normal","XM15_FDME220007449-1r",0.415711103149936,0.34486767484539,0,0,0.239421222004674
"9086","B3-100-normal","XM15_FDME220007449-1r",0.444350657789423,0.341775911142768,0,0,0.21387343106781
"9087","B5-100-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9088","C1-100-normal","XM15_FDME220007449-1r",0.448930627478192,0.342761070663623,0,0,0.208308301858185
"9089","C3-100-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9090","C5-100-normal","XM15_FDME220007449-1r",0,0,0,0,1
"9091","YC3_FDME220007407-1r","YC1_FDME220007405-1r",0,0.810419879579614,0,0.148763785773909,0.0408163346464763
"9092","YC5_FDME220007409-1r","YC1_FDME220007405-1r",0,0.819626755494282,0,0,0.180373244505718
"9093","YC7_FDME220007411-1a","YC1_FDME220007405-1r",0,0.817672012637782,0,0.154372557776732,0.0279554295854859
"9094","YC9_FDME220007413-1r","YC1_FDME220007405-1r",0,0.855767073547112,0,0,0.144232926452888
"9095","YC11_FDME220007415-1r","YC1_FDME220007405-1r",0,0.776151743509964,0,0,0.223848256490036
"9096","YC13_FDME220007417-1r","YC1_FDME220007405-1r",0,0.831017140635868,0,0.168982859364133,0
"9097","YC15_FDME220007419-1r","YC1_FDME220007405-1r",0,0.830760446879524,0,0.169239553120476,0
"9098","ZH1_FDSW220008784-1r","YC1_FDME220007405-1r",0,0,0,0,1
"9099","ZH3_FDSW220008786-1r","YC1_FDME220007405-1r",0,0,0,0,1
"9100","ZH5_FDSW220008788-1r","YC1_FDME220007405-1r",0,0,0,0,1
"9101","ZH7_FDSW220008790-1r","YC1_FDME220007405-1r",0,0,0,0,1
"9102","ZH9_FDSW220008792-2r","YC1_FDME220007405-1r",0,0,0,0,1
"9103","ZH11_FDSW220008794-2r","YC1_FDME220007405-1r",0,0,0,0,1
"9104","ZH13_FDSW220008796-2r","YC1_FDME220007405-1r",0,0,0,0,1
"9105","ZH15_FDSW220008798-2r","YC1_FDME220007405-1r",0,0,0,0,1
"9106","C1_FDSW202534412-1r","YC1_FDME220007405-1r",0,0,0.261840480848753,0.177908366907287,0.560251152243961
"9107","E5_FDSW202534388-1r","YC1_FDME220007405-1r",0,0,0.259976072120794,0.186541191200075,0.553482736679131
"9108","E10_FDSW202534389-1r","YC1_FDME220007405-1r",0,0,0.262248361833908,0.176917661643707,0.560833976522385
"9109","E20_FDSW202534390-1r","YC1_FDME220007405-1r",0,0,0.262241579608223,0.154587268941943,0.583171151449833
"9110","E50_FDSW202534391-1r","YC1_FDME220007405-1r",0,0,0.260504675072184,0,0.739495324927816
"9111","E100_FDSW202534392-1r","YC1_FDME220007405-1r",0,0,0.265441567632211,0,0.734558432367789
"9112","E150_FDSW202534393-1r","YC1_FDME220007405-1r",0,0,0.262756620224274,0,0.737243379775726
"9113","N5_FDSW202534406-1r","YC1_FDME220007405-1r",0,0,0.257561923324295,0,0.742438076675705
"9114","N10_FDSW202534407-1r","YC1_FDME220007405-1r",0,0,0.261749849018391,0,0.738250150981609
"9115","N20_FDSW202534408-1r","YC1_FDME220007405-1r",0,0,0.274755173721848,0.14188957876391,0.583355247514242
"9116","N50_FDSW202534409-1r","YC1_FDME220007405-1r",0,0,0.255212975853541,0,0.744787024146459
"9117","N100_FDSW202534410-1r","YC1_FDME220007405-1r",0,0,0.260588263250782,0,0.739411736749218
"9118","N150_FDSW202534411-1r","YC1_FDME220007405-1r",0,0,0.259014845698346,0,0.740985154301654
"9119","S5_FDSW202534394-1r","YC1_FDME220007405-1r",0,0,0.263301904919192,0.171674090059227,0.565024005021581
"9120","S10_FDSW202534395-1r","YC1_FDME220007405-1r",0,0,0.267884978317639,0.158286280673764,0.573828741008597
"9121","S20_FDSW202534396-1r","YC1_FDME220007405-1r",0,0,0.259423790237184,0,0.740576209762816
"9122","S50_FDSW202534397-1r","YC1_FDME220007405-1r",0,0,0.257142414795999,0,0.742857585204001
"9123","S100_FDSW202534398-1r","YC1_FDME220007405-1r",0,0,0.255830479975731,0,0.744169520024269
"9124","S150_FDSW202534399-1r","YC1_FDME220007405-1r",0,0,0.256875599769912,0,0.743124400230088
"9125","W5_FDSW202534400-1r","YC1_FDME220007405-1r",0,0,0.259842572331556,0.184752730413635,0.555404697254809
"9126","W10_FDSW202534401-1r","YC1_FDME220007405-1r",0,0,0.261295936485058,0,0.738704063514942
"9127","W20_FDSW202534402-1r","YC1_FDME220007405-1r",0,0,0.25847860391991,0,0.74152139608009
"9128","W50_FDSW202534403-1r","YC1_FDME220007405-1r",0,0,0.255257337960185,0,0.744742662039815
"9129","W100_FDSW202534404-1r","YC1_FDME220007405-1r",0,0,0.257761639740968,0,0.742238360259032
"9130","W150_FDSW202534405-1r","YC1_FDME220007405-1r",0,0,0.255936655320942,0,0.744063344679058
"9131","CXD_0801_FDSW210423161-1r","YC1_FDME220007405-1r",0.375278968599871,0,0.244870447962922,0,0.379850583437207
"9132","CXD_0802_FDSW210423162-1r","YC1_FDME220007405-1r",0,0,0.256422436538833,0,0.743577563461167
"9133","CXD_0803_FDSW210423163-1r","YC1_FDME220007405-1r",0,0,0.234475105707712,0,0.765524894292288
"9134","CXD_0804_FDSW210423164-1r","YC1_FDME220007405-1r",0,0,0.25216948397008,0,0.74783051602992
"9135","CXD_0805_FDSW210423165-1r","YC1_FDME220007405-1r",0.353763643237724,0,0.249226872826285,0,0.397009483935991
"9136","CXD_0807_FDSW210423167-1r","YC1_FDME220007405-1r",0.356902747055931,0,0.250133885980008,0,0.392963366964061
"9137","CXD_1001_FDSW210423173-1r","YC1_FDME220007405-1r",0.373539223862838,0,0.244121631934507,0.00343116519125672,0.378907979011398
"9138","CXD_1003_FDSW210423175-1r","YC1_FDME220007405-1r",0,0,0.253155241058872,0,0.746844758941128
"9139","CXD_1004_FDSW210423176-1r","YC1_FDME220007405-1r",0,0,0.248212721291292,0,0.751787278708708
"9140","CXD_1007_FDSW210423179-1r","YC1_FDME220007405-1r",0,0,0.247403265236141,0,0.752596734763859
"9141","CXD_1009_FDSW210423181-1r","YC1_FDME220007405-1r",0,0,0.245634396148197,0,0.754365603851803
"9142","CXD_1015_FDSW210423187-1r","YC1_FDME220007405-1r",0,0,0.246587367872645,0.0314310184539576,0.721981613673398
"9143","CXD_1201_FDSW210423188-1r","YC1_FDME220007405-1r",0.359115983810986,0,0.244071933868958,0,0.396812082320056
"9144","CXD_1202_FDSW210423189-1r","YC1_FDME220007405-1r",0.377999994926298,0,0.247547025342792,0,0.37445297973091
"9145","CXD_1203_FDSW210423190-1r","YC1_FDME220007405-1r",0,0,0.251094353289444,0,0.748905646710556
"9146","CXD_1213_FDSW210423200-1r","YC1_FDME220007405-1r",0,0,0.247364191829561,0.247940085442457,0.504695722727982
"9147","CXD_1214_FDSW210423201-1r","YC1_FDME220007405-1r",0,0,0.247740605305613,0.0421163529135506,0.710143041780837
"9148","CXD_1215_FDSW210423202-1r","YC1_FDME220007405-1r",0,0,0.245910526336981,0,0.754089473663019
"9149","CXD_0204_FDSW210423206-1r","YC1_FDME220007405-1r",0.396855354554041,0,0.251459258096612,0,0.351685387349347
"9150","CXD_0209_FDSW210423211-1r","YC1_FDME220007405-1r",0,0,0.254988451295466,0.23264969858142,0.512361850123114
"9151","CXD_0210_FDSW210423212-1r","YC1_FDME220007405-1r",0,0,0.260293007541206,0,0.739706992458794
"9152","CXD_0213_FDSW210423215-1r","YC1_FDME220007405-1r",0,0,0.256413566544564,0,0.743586433455436
"9153","CXD_0214_FDSW210423216-1r","YC1_FDME220007405-1r",0,0,0.258958641868653,0,0.741041358131347
"9154","CXD_0215_FDSW210423217-1r","YC1_FDME220007405-1r",0,0,0.253212723263156,0,0.746787276736844
"9155","CXD_1401_FDSW210423218-1r","YC1_FDME220007405-1r",0.385513567651894,0,0.234475105707712,0,0.380011326640395
"9156","CXD_1402_FDSW210423219-1r","YC1_FDME220007405-1r",0,0,0.234475105707712,0,0.765524894292288
"9157","CXD_1408_FDSW210423225-1r","YC1_FDME220007405-1r",0,0,0.262416143908196,0,0.737583856091804
"9158","CXD_1412_FDSW210423229-1r","YC1_FDME220007405-1r",0,0,0.25290992243333,0,0.74709007756667
"9159","CXD_1414_FDSW210423231-1r","YC1_FDME220007405-1r",0,0,0.247985117768693,0.0366214537533026,0.715393428478005
"9160","CXD_1415_FDSW210423232-1r","YC1_FDME220007405-1r",0,0,0.247876838384585,0.0267246808958492,0.725398480719566
"9161","CXD_1604_FDSW210423236-1r","YC1_FDME220007405-1r",0,0,0.241929897706622,0,0.758070102293378
"9162","CXD_1609_FDSW210423241-1r","YC1_FDME220007405-1r",0,0,0.25554843193043,0,0.74445156806957
